IBD,,nue_e-,,nueb_e-,,nux_e-,,nuxb_e-,,conNC-p,,nue_Ar,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
19.017492711370263,0.002677726997961436,29.386527543348162,0.000026537816466805982,23.190630422209367,0.000008954015364853091,33.119380082860204,0.000005014277554977675,22.431298025282988,0.000002764215851608956,19.719396607688765,0.0007989081664486745,20.03844383328809,0.06770693226014758
19.719396607688765,0.0028721104146541276,30.598907000625584,0.00002784453066933131,24.403009879486785,0.000009335455502061594,34.363664262697554,0.000005224725433789218,23.324630256961083,0.0000029254209240179063,20.293681613767543,0.000829788624505898,20.74034772960659,0.07226360609941353
20.42130050400727,0.0030729945894829615,31.875095903022864,0.000028873165792031945,25.181485109949126,0.000009645273911679857,35.607948442534905,0.000005440715294835448,24.37748610143884,0.000003041631174404082,21.123204400325776,0.0009151760236412729,21.442251625925095,0.076911048106928
21.123204400325776,0.003274403343123512,33.087475360300274,0.00003015781048016994,25.90891278431558,0.000009795130558856342,36.852232622372256,0.000005736292873474923,24.919866384957682,0.0000030913511222376,22.1441555222436,0.0010030453253900326,22.16329835577956,0.08126180573880304
21.825108296644277,0.0034832643963803598,34.363664262697554,0.000031215233293376166,26.89157823916148,0.000010427657206009962,38.09651680220961,0.000006011472745109655,25.845103339195713,0.000003215257157606164,22.686535805762443,0.0010362482374298996,22.846059418562103,0.08670620924662321
22.527012192962783,0.003696294242255234,35.639853165094834,0.000032192737786316245,27.670053469623827,0.00001061852019126368,39.34080098204696,0.000006013290292171708,26.929863906233397,0.000003341373581707474,23.547963314880608,0.001123356423499836,23.547963314880608,0.09170606674672419
23.228916089281288,0.003922352589578537,36.852232622372256,0.000033472951052499375,28.397481143990273,0.000010749323714571257,40.61698988444424,0.000006224134190854449,27.440339467192313,0.0000034053389254443034,24.568914436798433,0.0012356883376337838,24.24986721119911,0.09643607731526249
23.93081998559979,0.004143746880246163,38.128421524769536,0.00003461520574415143,29.380146598836173,0.000011438280102071452,41.89317878684152,0.0000063610915913346225,28.333671698870408,0.000003531139258192235,25.11129472031728,0.0012746641071763264,24.95177110751762,0.10041170081224814
24.632723881918295,0.004336447449778186,39.37270570460689,0.00003557871112369093,30.15862182929852,0.00001162653366716406,44.381747146516204,0.000006864613723510232,29.4184322659081,0.0000036646069816385056,25.940817506875508,0.0013788928267563355,25.653675003836117,0.10593952474459654
25.334627778236797,0.004591298131002966,40.61698988444424,0.000036122554731705095,30.937097059760855,0.000011732454514532499,46.870315506190906,0.000007183055671240217,29.928907826867007,0.000003728606901115738,26.993673351353262,0.0015023406810055612,26.355578900154622,0.11269698202796792
26.036531674555302,0.0046599420709947225,41.89317878684152,0.000037970026370279906,31.795334096623034,0.000012176914152806553,49.371154913004034,0.000007274330204589734,30.822240058545102,0.000003866349428105284,27.50414891231218,0.0015741077117337797,27.057482796473128,0.11831440981129213
26.738435570873808,0.005027148918548198,43.105558244118924,0.000039444197658176,32.64719018897321,0.000012592447796645495,50.666977490822816,0.000007702587663883408,31.907000625582793,0.00000397626238993668,28.365576421430344,0.0016757566961121849,27.759386692791633,0.1239049984842966
27.440339467192313,0.00527337977564043,44.381747146516204,0.00004031213761731574,33.42566541943556,0.000012776501789804021,51.91126167066017,0.000007907854393608533,32.417476186541705,0.0000040383736976667224,29.4184322659081,0.0018055732449064204,28.46129058911014,0.1294392062647817
28.14224336351082,0.005508914901267342,45.657936048913484,0.000041461553214034724,34.280711984041744,0.000013033976586775566,53.155545850497504,0.000008133330186107636,33.342713140779736,0.000004101117083486507,29.960812549426944,0.0018265346148092845,29.163194485428644,0.13544374994571923
28.844147259829324,0.005754970186216055,46.870315506190906,0.00004279871768931351,35.097472881575996,0.00001342386172071311,54.399830030334854,0.000008297234795743583,34.39556898525748,0.00000428959477798125,30.854144781105038,0.0019374431751877912,29.865098381747142,0.14091126034060614
29.546051156147822,0.006002110391596202,48.146504408588186,0.00004389943278965983,35.91423377911025,0.00001383795346210855,55.676018932732134,0.00000839563584876415,34.937949268776336,0.0000043304589090603835,31.843191180462927,0.0020892536892803213,30.567002278065647,0.14720505157481348
30.247955052466327,0.006254704874997616,49.422693310985466,0.00004474350716453023,36.76928034371643,0.000014091236923139262,56.920303112569485,0.000008710175554691435,35.83128150045442,0.000004449895363268403,32.385571463981776,0.0021504193950917954,31.268906174384153,0.15327365036282303
30.949858948784833,0.0065125580805615434,50.63507276826289,0.00004635436783605923,37.5860412412507,0.00001440130401349524,58.196492014966765,0.000008878544682794641,36.884137344932185,0.000004616186322698891,33.278903695659864,0.0022604016173620864,31.970810070702658,0.1591981867865107
31.651762845103338,0.0067698692752397194,51.91126167066017,0.000047202816615104246,38.399611666528955,0.00001473154791235724,59.440776194804116,0.000009068425952901603,37.42651762845104,0.000004649288429339713,34.331759540137625,0.002405575009949076,32.67271396702117,0.16535172624987618
32.35366674142185,0.00704315121441544,53.155545850497504,0.000048402163931455916,39.25784870339113,0.000015317379511831503,60.685060374641466,0.00000923441020178214,38.319849860129125,0.000004828335387880126,34.87413982365646,0.0024600623551047558,33.374617863339665,0.1714601643930675
33.055570637740345,0.007309363699888818,54.399830030334854,0.00004979730105210563,40.03632393385347,0.000015400954868462303,61.92934455447882,0.000009480498564002024,39.37270570460689,0.000004934986134842442,35.767472055334565,0.002589792649411838,34.07652175965816,0.17750133532947968
33.757474534058844,0.007585638313132027,55.676018932732134,0.00005075477642444562,40.814799164315815,0.000015626058620153046,63.17362873431617,0.000009959351094685448,39.915085988125725,0.0000049840526260182105,36.82032789981233,0.0027583942883653545,34.778425655976676,0.18375535889211073
34.459378430377356,0.007872355375958633,56.920303112569485,0.00005173066161155996,41.81341698044169,0.000016057033968038908,64.44981763671345,0.000009849567639363187,40.840322942363755,0.00000507527840608271,37.362708183331165,0.0028100407932384864,35.480329552295174,0.19022973466025792
35.161282326695854,0.00815644921698439,58.164587292406836,0.00005306109213520526,42.66527307279186,0.000016499895854622753,65.72600653911073,0.000010050083460615643,41.925083509401446,0.000005155406933019457,38.192230969889394,0.0030010115053049667,36.18223344861369,0.19676993132342602
35.86318622301437,0.008457765487700176,59.440776194804116,0.00005413039061372184,43.44374830325421,0.000016589923308689257,66.97029071894808,0.000010249515988112034,42.435559070360355,0.000005177556502127996,39.245086814367156,0.003147352926625168,36.884137344932185,0.2028648660042106
36.565090119332865,0.008748547839467147,60.685060374641466,0.00005551134981883457,44.301985340116374,0.00001714827193793969,68.21457489878541,0.00001048455304574172,43.32889130203846,0.000005407919895802973,39.787467097885994,0.0032146638872086763,37.5860412412507,0.20932109585597986
37.26699401565136,0.009064261300104607,61.92934455447882,0.00005669283196785804,45.115555765394646,0.000017383142902174394,69.45885907862277,0.000010666779313874788,44.41365186907613,0.000005557073320546093,40.680799329564096,0.003384187757740069,38.287945137569196,0.2158048019688585
37.968897911969876,0.009368168460123009,63.2055334568761,0.00005762589424976638,45.9323166629289,0.000017838296712187895,70.73504798102005,0.000010749323714571257,44.956032152594986,0.000005590773234840583,41.73365517404186,0.003555804396929073,38.989849033887694,0.22248934041918678
38.670801808288374,0.00970624249694058,64.44981763671345,0.00005873389354666563,46.78736322753508,0.000018099025189609053,71.9793321608574,0.000011037451288129716,45.84936438427307,0.000005684505500154243,42.276035457560695,0.0036223811259661503,39.691752930206206,0.22843730534293638
39.37270570460689,0.010031674045528119,65.6941018165508,0.000059917511532642486,47.565838457997415,0.000018164800594610064,73.25552106325468,0.000011205549952803544,46.902220228750835,0.000005776633308700646,43.1693676892388,0.0038162888610698245,40.393656826524705,0.23551313469021168
40.074609600925385,0.01037656818752819,66.97029071894808,0.000060903646253670454,48.417694550347605,0.000018648875476567948,74.49980524309203,0.000011386530520903306,47.44460051226969,0.000005850123110875404,44.222223533716544,0.003987564935248813,41.09556072284322,0.2418092739190861
40.7765134972439,0.010706805308478685,68.21457489878541,0.00006201839825473473,49.41631236647348,0.000019250314927290775,75.74408942292938,0.000011549466621800897,48.369837466507704,0.000006029672964473904,44.7646038172354,0.004051077253033534,41.797464619161715,0.24868345174211165
41.478417393562395,0.011065783794031872,69.45885907862277,0.00006326820628214666,50.194787596935825,0.000019390488008654228,77.06129868290373,0.000011299092988755476,49.454598033545395,0.000006129921248802748,45.657936048913484,0.0042550507798893595,42.499368515480214,0.25470093319476816
42.180321289880894,0.011436798134294004,70.73504798102005,0.00006430948742610729,50.922215271302264,0.00001951397648136208,78.29646722772394,0.000011584433565005906,49.965073594504304,0.000006252421678155322,46.710791893391246,0.004446018607415758,43.201272411798726,0.2621576448567519
42.882225186199406,0.011800777363313163,71.9793321608574,0.0000654865783591704,51.83149986426034,0.00001996146176946289,79.54075140756129,0.000012077929248055912,50.858405826182405,0.000006347645086860743,47.253172176910084,0.004523665360340304,43.903176308117224,0.2682798898440647
43.584129082517904,0.012176340330857868,73.22361634069475,0.00006759856692210252,52.645070289538594,0.00002032682707713256,80.78503558739862,0.00001234369501438977,51.943166393220096,0.000006451406708335535,48.146504408588186,0.004733513265298432,44.60508020443574,0.2745451094286101
44.28603297883642,0.012553501609862436,74.49980524309203,0.00006790578934770124,53.46183118707286,0.000020698879861380356,82.02931976723598,0.0000126841409567954,52.453641954179005,0.000006542464704232956,49.19936025306595,0.00494086008882715,45.306984100754235,0.28188471804892257
44.987936875154915,0.012931679430349625,75.7759941454893,0.00006877346055157976,54.316877751679044,0.000020849600812279142,84.51788812691068,0.000012957369091961948,53.315069463297164,0.000006924011787744899,49.741740536584786,0.004990670700230352,46.00888799707273,0.2879923891293691
45.68984077147341,0.013266449045099753,76.98837360276673,0.00007060620870782525,55.133638649213296,0.000021269766427593604,85.79407702930796,0.000013152719617516592,54.43173475289478,0.0000068177996088444356,50.63507276826289,0.005194628707618884,46.710791893391246,0.2942323967418745
46.391744667791926,0.013654842146243419,78.26456250516401,0.00007170320292527148,55.94720907449155,0.000021561087358820684,87.07026593170524,0.000013248492452613622,54.974115036413636,0.000006877076086988722,51.687928612740635,0.005441206529468256,47.412695789709744,0.30085554832501876
47.093648564110424,0.013973727711942156,79.54075140756129,0.00007255356703409646,56.945826890617425,0.000022175856298332487,88.31455011154259,0.000013515478906381267,55.86744726809172,0.000007066749652861885,52.23030889625949,0.005522557346564953,48.11459968602826,0.3081354564543787
47.79555246042894,0.014370974217775383,80.7531308648387,0.00007408283745836282,57.72430212107977,0.00002225644770665344,89.55883429137994,0.000013762859943199279,57.000064918969315,0.000007137291575296345,53.123641127937574,0.005752598314054048,48.816503582346755,0.31429323959421646
48.497456356747435,0.01471871376460195,82.02931976723598,0.00007462227900214595,58.45172979544623,0.000022306966000024624,90.80311847121727,0.000013888243297269279,57.49458811864827,0.0000071635392483954595,54.176496972415336,0.00603187482016778,49.51840747866527,0.32057407995581566
49.19936025306595,0.015062444238738126,83.30550866963326,0.00007557577064519881,59.361014388404286,0.000022922204472235383,92.14311681873443,0.000013655485644036416,58.38792035032637,0.000007294657337427281,54.718877255934174,0.006148190341096781,50.220311374983766,0.3269804367163633
49.901264149384446,0.015477874789947622,84.51788812691068,0.00007751945953264054,60.17458481368256,0.000023288900054698033,93.35549627601185,0.000014271288736433611,59.472680917364045,0.000007434302083104754,55.612209487612276,0.006413979348445864,50.922215271302264,0.33351481819727835
50.603168045702944,0.015813238015367045,85.79407702930796,0.000078509970112413,60.99134571121681,0.000023715169244401858,94.59978045584919,0.00001453250376468402,59.98315647832297,0.000007550429787757843,56.66506533209004,0.006615378387908606,51.624119167620776,0.340179782846309
51.305071942021456,0.01618252923792767,87.07026593170524,0.00007958528035061508,61.84639227582299,0.000023715169244401858,95.84406463568654,0.000014620633631451025,60.876488710001055,0.000007633048539629601,57.207445615608876,0.006701380040732107,52.326023063939274,0.3464062752975172
52.006975838339955,0.0165741036224078,88.31455011154259,0.00008067531855402627,62.663153173357244,0.000024149240667000497,97.08834881552389,0.000014838817142597288,61.961249277038746,0.000007766354647037518,58.10077784728698,0.00699108368523206,53.02792696025779,0.3527467345692128
52.70887973465847,0.016947185587077564,89.55883429137994,0.00008141029239468994,63.476723598635516,0.00002453556563339471,98.36453771792117,0.000014967214318214589,62.503629560557584,0.000007808086002040505,59.153633691764725,0.007237405224248133,53.729830856576285,0.3592032466570456
53.410783630976965,0.017314384759922342,90.83502319377722,0.00008282524005206589,64.4753414147614,0.000025132369283712316,99.51310773007872,0.00001522965305756429,63.396961792235686,0.000008041649154193944,59.69601397528358,0.007337540378190947,54.43173475289478,0.3651752967856152
54.11268752729546,0.01768954013480699,92.07930737361457,0.00008441775864007154,65.25381664522372,0.00002517799584533746,,,64.5136270818333,0.000008099871315311664,60.589346206961665,0.007620113573605529,55.133638649213296,0.3718592954929417
54.814591423613976,0.018057929985551332,93.3235915534519,0.0000853414795474512,65.98124431959017,0.00002521227011732587,,,65.02410264279222,0.000008133330186107636,61.706011496559285,0.007917919627350865,55.835542545531794,0.3780417628679617
55.516495319932474,0.018464412782471313,94.59978045584919,0.0000859629020125623,66.89052891254825,0.000025966444351575814,,,65.91743487447032,0.000008257199538546524,62.21648705751821,0.008068165269815202,56.53744644185031,0.383693819289534
56.21839921625099,0.018864486120073673,95.84406463568654,0.00008753632697034996,67.7040993378265,0.000026203005640400185,,,67.00219544150801,0.000008289030004867112,63.109819289196295,0.008457765487700176,57.239350338168805,0.3894303789192976
56.920303112569485,0.019241474266483555,97.08834881552389,0.00008921942777076286,68.52086023536077,0.000026634260093336086,,,67.51267100246692,0.000008357651935541467,64.19457985623399,0.008648149223481895,57.94125423448732,0.39557870815574336
57.622207008888,0.01962599614912289,98.36453771792117,0.00008954366865855109,69.37590679996696,0.00002677958310920696,,,68.40600323414502,0.000008510626507548838,64.7050554171929,0.008706813483108781,58.643158130805816,0.40248722674879384
58.324110905206496,0.020018202322278716,99.51310773007872,0.00009077010172860381,70.19266769750121,0.000027170999399825465,,,69.4907638011827,0.000008752567434999865,65.598387648871,0.00901210034116584,59.34506202712433,0.40850476432794414
59.02601480152501,0.020401419332058197,,,71.00623812277946,0.000027418534508970238,,,70.03314408470155,0.00000871895695189209,66.68314821590869,0.009383628496094835,60.046965923442826,0.41392917321894174
59.727918697843506,0.020791972428975777,,,72.00485593890535,0.000028225902727730934,,,70.95838103893958,0.000008825026827159685,67.1936237768676,0.009464432908690132,60.748869819761325,0.41942561116415356
60.429822594162005,0.021190002050885524,,,72.78333116936768,0.000028225902727730934,,,72.04314160597725,0.000009038569123117134,68.11886073110563,0.009537673004823327,61.45077371607984,0.42534556898223846
61.13172649048052,0.021577853988196376,,,73.51075884373414,0.000028174752870603918,,,72.55361716693618,0.000009068425952901603,69.17171657558337,0.00977047307723744,62.152677612398335,0.43206092746203517
61.833630386799015,0.021972804986890727,,,74.4200434366922,0.00002888626132777048,,,73.44694939861427,0.00000923441020178214,69.71409685910223,0.0098081370228366,62.85458150871685,0.4370768352612098
62.53553428311753,0.022653411064496132,,,75.23361386197047,0.00002901754380424402,,,74.53170996565196,0.000009372472745677961,70.60742909078031,0.010208974546193756,63.556485405035346,0.4414225063724349
63.237438179436026,0.023087075002430263,,,76.04718428724873,0.00002934836628960287,,,75.04218552661087,0.000009403432549117617,71.66028493525808,0.010471101513338224,64.25838930135386,0.44913165635900154
63.93934207575454,0.02316333783332524,,,76.9054213241109,0.000029696423228863127,,,75.9674224808489,0.000009403432549117617,72.20266521877691,0.01054618849958854,64.96029319767236,0.4539713088013479
64.64124597207304,0.023587308790556243,,,77.72218222164516,0.000030021369157928275,,,77.02027832532666,0.000009686713639688374,73.12790217301495,0.01090277769070552,65.66219709399086,0.45772957577135814
65.34314986839154,0.023999245424100847,,,78.53575264692343,0.00003043255624122664,,,77.5626586088455,0.000009736087731241779,74.21266274005264,0.01117580622733708,66.36410099030937,0.46572351786078053
66.04505376471005,0.024519243451109434,,,79.46098960116146,0.00003070980501002882,,,78.48789556308353,0.000009780336368821342,74.72313830101155,0.01130554907158604,67.06600488662787,0.46957907718886754
66.74695766102855,0.02505739371045735,,,80.31284569351163,0.000031357100497440886,,,79.57265613012122,0.000009937479010947301,75.61647053268965,0.011547335546021359,67.76790878294638,0.4742479044191093
67.4559514956937,0.025137862143812577,,,81.09132092397398,0.00003096148781602951,,,80.08313169108013,0.000010092707654427142,76.70123109972734,0.011947621894375543,68.46981267926488,0.48094164823147145
68.15076545366556,0.024988625816524536,,,81.94955796083615,0.0000317002179858806,,,80.97646392275823,0.000010111030461264887,77.24361138324618,0.012028337385247232,69.17171657558337,0.48332663491147837
68.85266934998405,0.02513325699414226,,,82.76312838611442,0.000031989015493972934,,,82.06122448979592,0.000010296098057916993,78.13694361492428,0.01226702612208405,69.87362047190189,0.4917676125853522
69.55457324630257,0.02682472418690661,,,83.57669881139269,0.0000322804440250039,,,82.57170005075483,0.000010296098057916993,79.18979945940202,0.012741187485753397,70.57552436822039,0.49420628515610426
70.25647714262107,0.027587300084537844,,,84.43493584825485,0.000033110645818481355,,,83.49693700499286,0.000010460808815951351,79.73217974292088,0.012778006521245219,71.2774282645389,0.5007686981345624
70.95838103893958,0.028371554564792994,,,85.2134110787172,0.000032633664976682196,,,84.5497928494706,0.00001070069114087085,80.62551197459896,0.013250052771977239,71.9793321608574,0.5044982756905174
71.6475230462341,0.029139639563506372,,,86.06526717106738,0.000033321511222212744,,,85.09217313298946,0.000010676457425970856,81.67836781907673,0.013711247437306142,72.68123605717591,0.509934535365239
72.44726809173639,0.027496471827559734,,,86.9905041253054,0.00003354892887176134,,,87.10217065426517,0.00001088084141729782,82.22074810259558,0.013760320458178724,73.3831399534944,0.5141561019796372
72.74504550229577,0.026516882790600653,,,87.80407455058368,0.00003408562437277782,,,87.61264621522407,0.00001103078004679433,83.1459850568336,0.014054605976698564,74.0850438498129,0.5192681398154968
75.63774034772959,0.028340383553440412,,,88.62083544811793,0.00003420949821263075,,,88.50597844690218,0.000011070868063549592,84.23074562387129,0.014147611637541253,74.78694774613142,0.522704371082183
76.31837442900814,0.028843255050975302,,,89.47907248498011,0.0000347095117804187,,,89.59073901393987,0.0000112735040810379,84.7412211848302,0.014182647215566353,75.48885164244992,0.5287725822184566
77.02027832532666,0.030280959054837964,,,90.29264291025837,0.000034867259805059746,,,90.1331192974587,0.000011205549952803544,85.6345534165083,0.014311854944542622,76.19075553876843,0.5309568309330576
77.72218222164516,0.031218909616031177,,,91.10621333553664,0.00003534481853285889,,,91.0264515291368,0.000011558198450227173,86.71931398354599,0.014963424516100826,76.89265943508693,0.5384509895125095
78.42408611796367,0.03163345589719156,,,92.10483115166251,0.00003586142619274287,,,92.14311681873443,0.000011527269904341906,87.2297895445049,0.015388806220027999,77.59456333140542,0.5384509895125095
79.12599001428217,0.031869052546045516,,,92.88330638212484,0.00003592653082150594,,,92.65359237969334,0.000011689970869125553,88.15502649874293,0.015599578697184856,78.29646722772394,0.5474031811507355
79.82789391060066,0.032372201345197804,,,93.6107340564913,0.00003550545390393894,,,93.54692461137144,0.000011689970869125553,89.20788234322067,0.01618252923792767,78.99837112404244,0.5483065458700722
80.52979780691918,0.03293756027448381,,,94.52001864944936,0.000036650529955333086,,,94.63168517840913,0.000011903938656283378,89.75026262673953,0.016200328072641282,79.70027502036095,0.5533017659088909
81.23170170323768,0.03329248146912779,,,95.33358907472763,0.000036817099532545146,,,95.14216073936804,0.000011903938656283378,90.64359485841761,0.016735443196197415,80.40217891667945,0.5583424937451711
81.93360559955619,0.03362349460748116,,,96.1471595000059,0.00003715251320714267,,,96.03549297104612,0.000012121822810252869,91.76026014801525,0.017087485307768487,81.10408281299794,0.5583424937451711
82.63550949587469,0.034182512926948905,,,97.00539653686806,0.00003738911927456916,,,97.12025353808382,0.000012161864457928889,92.27073570897416,0.017158070128302633,81.80598670931646,0.5676253980412466
83.3374133921932,0.03455084920391846,,,97.82215743440233,0.00003800447708503534,,,97.66263382160267,0.00001228784911436269,93.16406794065225,0.017472123459859507,82.50789060563496,0.5685621349402028
84.0393172885117,0.034865616728766716,,,98.63572785968059,0.00003800447708503534,,,98.58787077584068,0.00001234369501438977,94.24882850768994,0.017733347052857885,83.20979450195347,0.5704402489042149
84.7412211848302,0.03544528635259532,,,99.41739356239893,0.00003870009334918293,,,99.51310773007872,0.000012550643579005006,94.75930406864885,0.01779192507746047,83.91169839827197,0.5789688316922181
85.44312508114871,0.03597522451821967,,,,,,,,,95.65263630032695,0.018227451140532494,84.61360229459048,0.5789688316922181
86.1450289774672,0.03639287026623484,,,,,,,,,96.73739686736464,0.018989320925187632,85.31550619090898,0.581839934572999
86.84693287378572,0.036724419098167094,,,,,,,,,97.27977715088348,0.01901543197332521,86.01741008722747,0.5895660077790907
87.54883677010422,0.03801835518004247,,,,,,,,,98.17310938256158,0.019525126389469107,86.71931398354599,0.5895660077790907
88.25074066642271,0.03820688796990079,,,,,,,,,99.22596522703932,0.020018202322278716,87.42121787986449,0.590538952675078
88.95264456274123,0.03798702362038639,,,,,,,,,99.73644078799825,0.019837477568550314,88.123121776183,0.6003571496459311
89.65454845905973,0.040012238606868575,,,,,,,,,,,88.8250256725015,0.6003571496459311
90.35645235537824,0.04011132613793632,,,,,,,,,,,89.52692956882,0.6003571496459311
91.05835625169674,0.03919597103798754,,,,,,,,,,,90.22883346513851,0.6073268521063883
91.76026014801525,0.03828571896853052,,,,,,,,,,,90.930737361457,0.6113458075521186
92.48609258625369,0.039216981657838684,,,,,,,,,,,91.63264125777552,0.6113458075521186
93.16406794065225,0.04031023795792141,,,,,,,,,,,92.33454515409402,0.6118500433625168
93.86597183697076,0.03919597103798754,,,,,,,,,,,93.03644905041253,0.6215099356399647
94.56787573328926,0.04044339353784652,,,,,,,,,,,93.73835294673103,0.6225355967393291
95.26977962960777,0.04173051559998057,,,,,,,,,,,94.44025684304953,0.6225355967393291
95.97168352592627,0.04101422940812091,,,,,,,,,,,95.14216073936804,0.6225355967393291
96.67358742224476,0.04197204683335595,,,,,,,,,,,95.84406463568654,0.6318430507373061
97.37549131856328,0.04309411525188068,,,,,,,,,,,96.54596853200505,0.6339301986209379
98.07739521488178,0.042952232452101474,,,,,,,,,,,97.24787242832355,0.6339301986209379
98.77929911120029,0.043810590447819875,,,,,,,,,,,97.94977632464204,0.6339301986209379
99.41739356239893,0.043798552127819565,,,,,,,,,,,98.65168022096056,0.6370738545827872
,,,,,,,,,,,,99.35358411727906,0.6455333619931996
